event_index,previous_step,previous_frame,previous_global_frame,previous_step_time,previous_rp_u2,previous_rp_rf2,current_step,current_frame,current_global_frame,current_step_time,current_rp_u2,current_rp_rf2,odb_element,odb_integration_point,odb_value_index,source_storage_ip,mapped_physical_element,mapped_u1_element,mapped_u2_element,centroid_x,centroid_y,distance_to_notch_tip,distance_to_ligament_y0,previous_sdv15,current_sdv15,signed_change,decrease_magnitude,previous_sdv14,current_sdv14,previous_sdv16,current_sdv16,sdv16_signed_change,previous_abs_sdv14_minus_sdv15,current_abs_sdv14_minus_sdv15,tolerance_bin,spatial_region,response_region,inside_connected_crack_corridor,preliminary_interpretation
1785,Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,92346,2,98565,2,24642,24642,58494,0.025500000000000002,0.091632582700000006,0.095114563618156511,0.091632582700000006,0.040100883692502975,0.040100816637277603,-6.7055225372314453e-08,6.7055225372314453e-08,0.040100909769535065,0.040100850164890289,0.0070490501821041107,0.0070490501821041107,0,2.6077032089233398e-08,3.3527612686157227e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1786,Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,92347,1,98568,1,24643,24643,58495,0.026499999999999999,0.091632582700000006,0.095387526502537748,0.091632582700000006,0.040227010846138,0.040226943790912628,-6.7055225372314453e-08,6.7055225372314453e-08,0.04022703692317009,0.040226977318525314,0.007048026192933321,0.007048026192933321,0,2.6077032089233398e-08,3.3527612686157227e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1787,Step-2,65,166,0.65294116735458374,0.0061099999584257603,0.76170200109481812,Step-2,66,167,0.66470587253570557,0.0061300001107156277,0.76167899370193481,75910,3,32822,4,8206,8206,42058,-0.13005859375000001,-0.11638212380000001,0.1745280394332844,0.11638212380000001,0.00059154530754312873,0.00059147836873307824,-6.6938810050487518e-08,6.6938810050487518e-08,0.00059157173382118344,0.00059151352616026998,0.00014533796638716012,0.00014533796638716012,0,2.6426278054714203e-08,3.5157427191734314e-08,le_odb_precision_tol,off_ligament,at_peak,false,retained_precision_effect
1788,Step-2,65,166,0.65294116735458374,0.0061099999584257603,0.76170200109481812,Step-2,66,167,0.66470587253570557,0.0061300001107156277,0.76167899370193481,92836,1,100524,1,25132,25132,58984,-0.13005859375000001,0.1163821231,0.17452803896649699,0.1163821231,0.00059154524933546782,0.00059147836873307824,-6.6880602389574051e-08,6.6880602389574051e-08,0.00059157167561352253,0.00059151352616026998,0.00014533796638716012,0.00014533796638716012,0,2.6426278054714203e-08,3.5157427191734314e-08,le_odb_precision_tol,off_ligament,at_peak,false,retained_precision_effect
1789,Step-2,72,173,0.7235293984413147,0.0062299999408423901,0.76128971576690674,Step-2,73,174,0.73529410362243652,0.0062500000931322575,0.76123642921447754,75363,3,30634,4,7659,7659,41511,-0.15392578125,-0.14113166420000001,0.2088331697151686,0.14113166420000001,0.00041056718328036368,0.00041050079744309187,-6.6385837271809578e-08,6.6385837271809578e-08,0.00041059812065213919,0.00041053415043279529,9.6220006525982171e-05,9.6220006525982171e-05,0,3.0937371775507927e-08,3.3352989703416824e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
1790,Step-2,72,173,0.7235293984413147,0.0062299999408423901,0.76128971576690674,Step-2,73,174,0.73529410362243652,0.0062500000931322575,0.76123642921447754,93381,1,102704,1,25677,25677,59529,-0.15392578125,0.1411316635,0.20883316924210121,0.1411316635,0.00041056718328036368,0.00041050079744309187,-6.6385837271809578e-08,6.6385837271809578e-08,0.00041059812065213919,0.00041053412132896483,9.6220006525982171e-05,9.6220006525982171e-05,0,3.0937371775507927e-08,3.3323885872960091e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
1791,Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,92291,2,98345,2,24587,24587,58439,-0.10619140625,0.091632582700000006,0.14026098878029086,0.091632582700000006,0.0014902764232829213,0.0014902107650414109,-6.5658241510391235e-08,6.5658241510391235e-08,0.0014903090195730329,0.0014902426628395915,0.00025120429927483201,0.00025120429927483201,0,3.2596290111541748e-08,3.1897798180580139e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1792,Step-2,60,161,0.60000002384185791,0.0060200002044439316,0.75791758298873901,Step-2,61,162,0.61176472902297974,0.0060399998910725117,0.7592618465423584,92290,2,98341,2,24586,24586,58438,-0.13005859375000001,0.091632582700000006,0.1590967253607059,0.091632582700000006,0.00051646545762196183,0.00051639991579577327,-6.5541826188564301e-08,6.5541826188564301e-08,0.00051649578381329775,0.00051643425831571221,7.61720075388439e-05,7.61720075388439e-05,0,3.0326191335916519e-08,3.434251993894577e-08,le_odb_precision_tol,off_ligament,before_peak,false,retained_precision_effect
1793,Step-2,60,161,0.60000002384185791,0.0060200002044439316,0.75791758298873901,Step-2,61,162,0.61176472902297974,0.0060399998910725117,0.7592618465423584,76456,4,35007,3,8752,8752,42604,-0.13005859375000001,-0.091632583399999995,0.15909672576387451,0.091632583399999995,0.00051646545762196183,0.00051639997400343418,-6.5483618527650833e-08,6.5483618527650833e-08,0.00051649584202095866,0.00051643425831571221,7.61720075388439e-05,7.61720075388439e-05,0,3.0384398996829987e-08,3.4284312278032303e-08,le_odb_precision_tol,off_ligament,before_peak,false,retained_precision_effect
1794,Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,76457,4,35011,3,8753,8753,42605,-0.10619140625,-0.091632583399999995,0.14026098923760125,0.091632583399999995,0.0014902607072144747,0.0014901952818036079,-6.5425410866737366e-08,6.5425410866737366e-08,0.001490293419919908,0.0014902270631864667,0.00025120429927483201,0.00025120429927483201,0,3.2712705433368683e-08,3.1781382858753204e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1795,Step-2,72,173,0.7235293984413147,0.0062299999408423901,0.76128971576690674,Step-2,73,174,0.73529410362243652,0.0062500000931322575,0.76123642921447754,74269,3,26258,4,6565,6565,40417,-0.20166015625,-0.19063074499999999,0.27750117037235977,0.19063074499999999,0.00021619595645461231,0.00021613080753013492,-6.5148924477398396e-08,6.5148924477398396e-08,0.00021622711210511625,0.000216163374716416,4.4790092943003401e-05,4.4790092943003401e-05,0,3.115565050393343e-08,3.2567186281085014e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
1796,Step-2,72,173,0.7235293984413147,0.0062299999408423901,0.76128971576690674,Step-2,73,174,0.73529410362243652,0.0062500000931322575,0.76123642921447754,94471,1,107064,1,26767,26767,60619,-0.20166015625,0.19063074430000002,0.27750116989149143,0.19063074430000002,0.00021619594190269709,0.00021613079297821969,-6.5148924477398396e-08,6.5148924477398396e-08,0.00021622711210511625,0.000216163374716416,4.4790092943003401e-05,4.4790092943003401e-05,0,3.1170202419161797e-08,3.2581738196313381e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
1797,Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,72630,3,19702,4,4926,4926,38778,-0.22552734375,-0.26487936620000002,0.34788455185225514,0.26487936620000002,0.00031149305868893862,0.00031142801162786782,-6.5047061070799828e-08,6.5047061070799828e-08,0.00031152396695688367,0.00031146075343713164,6.0131962527520955e-05,6.0131962527520955e-05,0,3.0908267945051193e-08,3.2741809263825417e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1798,Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,96108,1,113612,1,28404,28404,62256,-0.22552734375,0.26487936550000002,0.34788455131927498,0.26487936550000002,0.00031149678397923708,0.00031143188243731856,-6.4901541918516159e-08,6.4901541918516159e-08,0.00031152760493569076,0.00031146456603892148,6.0131962527520955e-05,6.0131962527520955e-05,0,3.0820956453680992e-08,3.2683601602911949e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1799,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,Step-2,87,188,0.87058824300765991,0.0064799999818205833,0.75836431980133057,77005,3,37202,4,9301,9301,43153,-0.060714843749999997,-0.066757813200000002,0.090238006819925984,0.066757813200000002,0.0034986608661711216,0.0034985963720828295,-6.4494088292121887e-08,6.4494088292121887e-08,0.0034987230319529772,0.0034986608661711216,0.00087133276974782348,0.00087133276974782348,0,6.2165781855583191e-08,6.4494088292121887e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1800,Step-2,87,188,0.87058824300765991,0.0064799999818205833,0.75836431980133057,Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,74270,3,26262,4,6566,6566,40418,-0.17779296875,-0.19063074499999999,0.26067301485998412,0.19063074499999999,0.00044866290409117937,0.00044859849731437862,-6.4406776800751686e-08,6.4406776800751686e-08,0.00044869325938634574,0.00044863182120025158,9.5359820988960564e-05,9.5359820988960564e-05,0,3.0355295166373253e-08,3.3323885872960091e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1801,Step-2,79,180,0.79411762952804565,0.0063499999232590199,0.7606428861618042,Step-2,80,181,0.80000001192092896,0.0063599999994039536,0.76055580377578735,76457,4,35011,3,8753,8753,42605,-0.10619140625,-0.091632583399999995,0.14026098923760125,0.091632583399999995,0.0014913462800905108,0.0014912820188328624,-6.4261257648468018e-08,6.4261257648468018e-08,0.0014914106577634811,0.0014913462800905108,0.00025120429927483201,0.00025120429927483201,0,6.4377672970294952e-08,6.4261257648468018e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
1802,Step-2,79,180,0.79411762952804565,0.0063499999232590199,0.7606428861618042,Step-2,80,181,0.80000001192092896,0.0063599999994039536,0.76055580377578735,92291,2,98345,2,24587,24587,58439,-0.10619140625,0.091632582700000006,0.14026098878029086,0.091632582700000006,0.0014913463965058327,0.0014912821352481842,-6.4261257648468018e-08,6.4261257648468018e-08,0.001491410774178803,0.0014913463965058327,0.00025120429927483201,0.00025120429927483201,0,6.4377672970294952e-08,6.4261257648468018e-08,le_odb_precision_tol,off_ligament,early_post_peak,false,retained_precision_effect
1803,Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,75910,4,32823,3,8206,8206,42058,-0.13005859375000001,-0.11638212380000001,0.1745280394332844,0.11638212380000001,0.0010038628242909908,0.0010037990286946297,-6.3795596361160278e-08,6.3795596361160278e-08,0.0010039279004558921,0.0010038628242909908,0.00017473724437877536,0.00017473724437877536,0,6.5076164901256561e-08,6.3795596361160278e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1804,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,73723,3,24074,4,6019,6019,39871,-0.20166015625,-0.21538028540000001,0.29505166659037851,0.21538028540000001,0.00031953546567820013,0.00031947175739333034,-6.3708284869790077e-08,6.3708284869790077e-08,0.00031956087332218885,0.00031951040728017688,6.5329979406669736e-05,6.5329979406669736e-05,0,2.5407643988728523e-08,3.8649886846542358e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1805,Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,75363,1,30632,1,7659,7659,41511,-0.15392578125,-0.14113166420000001,0.2088331697151686,0.14113166420000001,0.00054725381778553128,0.00054719013860449195,-6.3679181039333344e-08,6.3679181039333344e-08,0.00054729403927922249,0.00054721493506804109,8.3111372077837586e-05,8.3111372077837586e-05,0,4.0221493691205978e-08,2.4796463549137115e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1806,Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,75911,3,32826,4,8207,8207,42059,-0.10619140625,-0.11638212380000001,0.15754813074597573,0.11638212380000001,0.0014727767556905746,0.0014727130765095353,-6.3679181039333344e-08,6.3679181039333344e-08,0.0014728070236742496,0.0014727461384609342,0.0003443848981987685,0.0003443848981987685,0,3.0267983675003052e-08,3.3061951398849487e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1807,Step-2,87,188,0.87058824300765991,0.0064799999818205833,0.75836431980133057,Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,94472,1,107068,1,26768,26768,60620,-0.17779296875,0.19063074430000002,0.26067301434807261,0.19063074430000002,0.000448665174189955,0.00044860155321657658,-6.3620973378419876e-08,6.3620973378419876e-08,0.00044869512203149498,0.00044863446964882314,9.5359820988960564e-05,9.5359820988960564e-05,0,2.9947841539978981e-08,3.2916432246565819e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1808,Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,92836,2,100525,2,25132,25132,58984,-0.13005859375000001,0.1163821231,0.17452803896649699,0.1163821231,0.0010038645705208182,0.0010038010077551007,-6.3562765717506409e-08,6.3562765717506409e-08,0.0010039295302703977,0.0010038645705208182,0.00017473722982686013,0.00017473722982686013,0,6.4959749579429626e-08,6.3562765717506409e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1809,Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,92837,1,100528,1,25133,25133,58985,-0.10619140625,0.1163821231,0.15754813022887987,0.1163821231,0.0014727754751220345,0.001472711912356317,-6.3562765717506409e-08,6.3562765717506409e-08,0.0014728057431057096,0.0014727448578923941,0.0003443848981987685,0.0003443848981987685,0,3.0267983675003052e-08,3.2945536077022552e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1810,Step-2,52,153,0.52352941036224365,0.0058900001458823681,0.74631112813949585,Step-2,53,154,0.53529411554336548,0.0059099998325109482,0.74828040599822998,76457,2,35009,2,8753,8753,42605,-0.10619140625,-0.091632583399999995,0.14026098923760125,0.091632583399999995,0.0020036061760038137,0.0020035428460687399,-6.3329935073852539e-08,6.3329935073852539e-08,0.002003637608140707,0.0020035635679960251,0.00022231013281270862,0.00022231013281270862,0,3.14321368932724e-08,2.0721927285194397e-08,le_odb_precision_tol,off_ligament,before_peak,false,retained_precision_effect
1811,Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,76501,4,35187,3,8797,8797,42649,0.014499999999999999,-0.091632583399999995,0.092772734898557099,0.091632583399999995,0.036323700100183487,0.036323636770248413,-6.3329935073852539e-08,6.3329935073852539e-08,0.036323729902505875,0.036323666572570801,0.0064649544656276703,0.0064649544656276703,0,2.9802322387695312e-08,2.9802322387695312e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1812,Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,76502,3,35190,4,8798,8798,42650,0.0155,-0.091632583399999995,0.092934279684936241,0.091632583399999995,0.036486875265836716,0.036486811935901642,-6.3329935073852539e-08,6.3329935073852539e-08,0.036486905068159103,0.036486845463514328,0.006469914223998785,0.006469914223998785,0,2.9802322387695312e-08,3.3527612686157227e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1813,Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,76502,4,35191,3,8798,8798,42650,0.0155,-0.091632583399999995,0.092934279684936241,0.091632583399999995,0.03670753538608551,0.036707472056150436,-6.3329935073852539e-08,6.3329935073852539e-08,0.036707565188407898,0.036707501858472824,0.0065240897238254547,0.0065240897238254547,0,2.9802322387695312e-08,2.9802322387695312e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1814,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,76503,3,35194,4,8799,8799,42651,0.016500000000000001,-0.091632583399999995,0.093106285182891671,0.091632583399999995,0.036867339164018631,0.036867275834083557,-6.3329935073852539e-08,6.3329935073852539e-08,0.036867368966341019,0.036867305636405945,0.0065286038443446159,0.0065286038443446159,0,2.9802322387695312e-08,2.9802322387695312e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1815,Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,76503,4,35195,3,8799,8799,42651,0.016500000000000001,-0.091632583399999995,0.093106285182891671,0.091632583399999995,0.037083502858877182,0.037083439528942108,-6.3329935073852539e-08,6.3329935073852539e-08,0.03708353266119957,0.037083473056554794,0.0065820943564176559,0.0065820943564176559,0,2.9802322387695312e-08,3.3527612686157227e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1816,Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,76504,3,35198,4,8800,8800,42652,0.017500000000000002,-0.091632583399999995,0.093288693530126976,0.091632583399999995,0.037240002304315567,0.037239938974380493,-6.3329935073852539e-08,6.3329935073852539e-08,0.037240032106637955,0.037239972501993179,0.006586030125617981,0.006586030125617981,0,2.9802322387695312e-08,3.3527612686157227e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1817,Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,76504,4,35199,3,8800,8800,42652,0.017500000000000002,-0.091632583399999995,0.093288693530126976,0.091632583399999995,0.037451464682817459,0.037451401352882385,-6.3329935073852539e-08,6.3329935073852539e-08,0.037451490759849548,0.037451434880495071,0.0066392812877893448,0.0066392812877893448,0,2.6077032089233398e-08,3.3527612686157227e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1818,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,76504,4,35199,3,8800,8800,42652,0.017500000000000002,-0.091632583399999995,0.093288693530126976,0.091632583399999995,0.037451401352882385,0.037451338022947311,-6.3329935073852539e-08,6.3329935073852539e-08,0.037451434880495071,0.037451371550559998,0.0066392812877893448,0.0066392812877893448,0,3.3527612686157227e-08,3.3527612686157227e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1819,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,76505,3,35202,4,8801,8801,42653,0.018499999999999999,-0.091632583399999995,0.093481443830088301,0.091632583399999995,0.037604473531246185,0.037604410201311111,-6.3329935073852539e-08,6.3329935073852539e-08,0.037604503333568573,0.037604440003633499,0.0066425744444131851,0.0066425744444131851,0,2.9802322387695312e-08,2.9802322387695312e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1820,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,76505,4,35203,3,8801,8801,42653,0.018499999999999999,-0.091632583399999995,0.093481443830088301,0.091632583399999995,0.037811208516359329,0.037811145186424255,-6.3329935073852539e-08,6.3329935073852539e-08,0.037811242043972015,0.037811178714036942,0.0066949278116226196,0.0066949278116226196,0,3.3527612686157227e-08,3.3527612686157227e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1821,Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,76505,4,35203,3,8801,8801,42653,0.018499999999999999,-0.091632583399999995,0.093481443830088301,0.091632583399999995,0.037811115384101868,0.037811052054166794,-6.3329935073852539e-08,6.3329935073852539e-08,0.037811145186424255,0.037811081856489182,0.0066949278116226196,0.0066949278116226196,0,2.9802322387695312e-08,2.9802322387695312e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1822,Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,76506,3,35206,4,8802,8802,42654,0.0195,-0.091632583399999995,0.093684472248916226,0.091632583399999995,0.037960708141326904,0.03796064481139183,-6.3329935073852539e-08,6.3329935073852539e-08,0.037960737943649292,0.037960674613714218,0.006697444710880518,0.006697444710880518,0,2.9802322387695312e-08,2.9802322387695312e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1823,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,76506,4,35207,3,8802,8802,42654,0.0195,-0.091632583399999995,0.093684472248916226,0.091632583399999995,0.03816276416182518,0.038162700831890106,-6.3329935073852539e-08,6.3329935073852539e-08,0.038162793964147568,0.038162734359502792,0.0067488458007574081,0.0067488458007574081,0,2.9802322387695312e-08,3.3527612686157227e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1824,Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,76506,4,35207,3,8802,8802,42654,0.0195,-0.091632583399999995,0.093684472248916226,0.091632583399999995,0.03816266730427742,0.038162603974342346,-6.3329935073852539e-08,6.3329935073852539e-08,0.038162700831890106,0.038162637501955032,0.0067488458007574081,0.0067488458007574081,0,3.3527612686157227e-08,3.3527612686157227e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1825,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,76507,3,35210,4,8803,8803,42655,0.020500000000000001,-0.091632583399999995,0.093897712115673798,0.091632583399999995,0.038308851420879364,0.03830878809094429,-6.3329935073852539e-08,6.3329935073852539e-08,0.038308877497911453,0.038308821618556976,0.0067507266066968441,0.0067507266066968441,0,2.6077032089233398e-08,3.3527612686157227e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1826,Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,76508,3,35214,4,8804,8804,42656,0.021500000000000002,-0.091632583399999995,0.094121094025505017,0.091632583399999995,0.03864843025803566,0.038648366928100586,-6.3329935073852539e-08,6.3329935073852539e-08,0.038648463785648346,0.038648396730422974,0.0068032653070986271,0.0068032653070986271,0,3.3527612686157227e-08,2.9802322387695312e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1827,Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,76509,4,35219,3,8805,8805,42657,0.022499999999999999,-0.091632583399999995,0.094354545945375387,0.091632583399999995,0.039167653769254684,0.039167590439319611,-6.3329935073852539e-08,6.3329935073852539e-08,0.039167683571577072,0.039167620241641998,0.0069046542048454285,0.0069046542048454285,0,2.9802322387695312e-08,2.9802322387695312e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
1828,Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,76510,3,35222,4,8806,8806,42658,0.0235,-0.091632583399999995,0.094597993322046506,0.091632583399999995,0.039303351193666458,0.039303287863731384,-6.3329935073852539e-08,6.3329935073852539e-08,0.039303380995988846,0.03930332139134407,0.0069049512967467308,0.0069049512967467308,0,2.9802322387695312e-08,3.3527612686157227e-08,le_odb_precision_tol,off_ligament,late_post_peak,false,retained_precision_effect
